 State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name,Nitrogen,Phosphorus,Potassium,Boron,Iron,Zinc,Copper,Sulphur,Organic Carbon,Soil pH,Soil Salinity,Manganese,Temperature_°C,Updated_Nitrogen,Phosphorus,Updated_Potassium,Updated_Boron,Updated_Iron,Updated_Zinc,Updates_Copper,Updated_Sulphur,Updated_Organic Carbon,Updates_Soil pH,Updates_Soil Salinity,Updated_Manganese
Haryana,Palwal,6/11/2025,2025,6,14.19902,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/18/2025,2025,6,19.18441,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/22/2025,2025,6,16.14241,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/23/2025,2025,6,16.37202,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/24/2025,2025,6,15.9146,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,6/25/2025,2025,6,15.50262,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Panchkula,6/5/2025,2025,6,16.06549,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/22/2025,2025,6,12.99318,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/23/2025,2025,6,12.63052,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,6/26/2025,2025,6,13.93482,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,31.3,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panipat,6/1/2025,2025,6,15.84749,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/5/2025,2025,6,13.82793,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/6/2025,2025,6,13.4133,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/11/2025,2025,6,11.97526,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/16/2025,2025,6,11.62677,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/17/2025,2025,6,11.55283,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/18/2025,2025,6,15.66257,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/21/2025,2025,6,14.21816,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/26/2025,2025,6,17.39027,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,6/30/2025,2025,6,16.85676,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Rewari,6/15/2025,2025,6,9.759792,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,6/26/2025,2025,6,13.65856,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,6/27/2025,2025,6,12.99684,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,33.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rohtak,6/15/2025,2025,6,11.87368,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,33.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Sirsa,6/1/2025,2025,6,14.78063,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,6/2/2025,2025,6,14.39364,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,6/3/2025,2025,6,16.84131,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,6/19/2025,2025,6,15.3103,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,6/20/2025,2025,6,15.60844,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,6/21/2025,2025,6,15.02112,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sonipat,6/2/2025,2025,6,16.62086,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.8,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,6/7/2025,2025,6,14.45314,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.8,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,6/8/2025,2025,6,14.13308,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.8,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,6/21/2025,2025,6,16.68829,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.8,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,6/26/2025,2025,6,17.95225,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.8,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,6/29/2025,2025,6,17.23858,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.8,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Yamunanagar,6/2/2025,2025,6,17.42499,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,>280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.1,<366.8 kg/ha,8.92−22.3 kg/ha,>232.96 kg/ha,>0.46 ppm,>3.6 ppm,>0.62 ppm,>0.2 ppm,>8.7 ppm,<0.41%,>6.5−8.5,0−1.75 dS/m,>1.9 ppm
Haryana,Yamunanagar,6/10/2025,2025,6,15.6885,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,>280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.1,<366.8 kg/ha,8.92−22.3 kg/ha,>232.96 kg/ha,>0.46 ppm,>3.6 ppm,>0.62 ppm,>0.2 ppm,>8.7 ppm,<0.41%,>6.5−8.5,0−1.75 dS/m,>1.9 ppm
Haryana,Yamunanagar,6/21/2025,2025,6,15.85934,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,>280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.1,<366.8 kg/ha,8.92−22.3 kg/ha,>232.96 kg/ha,>0.46 ppm,>3.6 ppm,>0.62 ppm,>0.2 ppm,>8.7 ppm,<0.41%,>6.5−8.5,0−1.75 dS/m,>1.9 ppm
Haryana,Yamunanagar,6/29/2025,2025,6,27.27722,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,>280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,32.1,<366.8 kg/ha,8.92−22.3 kg/ha,>232.96 kg/ha,>0.46 ppm,>3.6 ppm,>0.62 ppm,>0.2 ppm,>8.7 ppm,<0.41%,>6.5−8.5,0−1.75 dS/m,>1.9 ppm
Haryana,Ambala,6/1/2025,2025,6,14.46724,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/2/2025,2025,6,13.9968,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/10/2025,2025,6,12.71098,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/16/2025,2025,6,11.13463,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/21/2025,2025,6,13.88007,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/23/2025,2025,6,15.67888,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/25/2025,2025,6,18.57751,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Ambala,6/30/2025,2025,6,21.70249,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,<120 to 280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,32.3,<372.4 kg/ha,9.15 to >22.88 kg/ha,<102.6 to 239.4 kg/ha,>0.46 ppm,>3.69 ppm,>0.63 ppm,>0.2 ppm,>8.8 ppm,<0.42%,>7.5−8.5,0−1.73 dS/m,>1.92 ppm
Haryana,Bhiwani,6/4/2025,2025,6,14.45304,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 to >0.5 ppm,<4.5 ppm,<0.6 to >0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,33.2,<366.8 kg/ha,9.08 to >22.7 kg/ha,102 to >238 kg/ha,<0.45 to >0.45 ppm,<3.51 ppm,<0.55 to >0.55 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.83 dS/m,>1.86 ppm
